id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1502829313648852993,1502829313648852993,2022-03-13 05:10:04 Russia TZ 2 Standard Time,2022-03-13,05:10:04,+0300,3069191774,yusuke111grs,yusuke sato,,(❁ᴗ͈ˬᴗ͈)つ🍵です♪ 暖かい(   °◊° )w☀ ホワイトデー...うちの家族は... #ほしい物リスト  あるらしい(  #`꒳´ )まぁ20歳だし最期よ(小声)w #MICHAEL KORS #NARS #iPhone13  #サマ  ポラリスに(っ'-')╮ =͟͟͞͞💸ﾌﾞｫﾝ...w 鬼滅の刃観ないと💦 #モンスト好きと繋がりたい  https://t.co/MmA0f03zq5,ja,[],[],"['https://pbs.twimg.com/media/FNsfBhhUcAQvY9E.jpg', 'https://pbs.twimg.com/media/FNsfBhkVUAIhT0K.jpg', 'https://pbs.twimg.com/media/FNsfBhkVsAQfExC.jpg', 'https://pbs.twimg.com/media/FNsfBiRVgAI4SSJ.jpg']",2,0,11,"['ほしい物リスト', 'michael', 'nars', 'iphone13', 'サマ', 'モンスト好きと繋がりたい']",[],https://twitter.com/yusuke111grs/status/1502829313648852993,False,,1,https://pbs.twimg.com/media/FNsfBhhUcAQvY9E.jpg,,,,,,,[],,,,
1502828911709016065,1502828911709016065,2022-03-13 05:08:28 Russia TZ 2 Standard Time,2022-03-13,05:08:28,+0300,2901037226,webjoho,スマホウェブデジタル情報ブログ。iPhone・iPad。MacBook。Xperiaの情報など,,3/13（日）。iPhone13、iPhone 13 Pro、iPhone 13 Pro Max、iPhone13 mini在庫確認。予約状況。入荷状況まとめ。ドコモ、au、ソフトバンク、楽天モバイル。Apple公式サイト。家電量販店の予約状況は？   https://t.co/BfpV40iSL5   #iphone13 #iphone13pro #iphone13promax,ja,[],['https://web.sinka0.com/entry/iphone13-zaiko-0313'],[],0,0,0,"['iphone13', 'iphone13pro', 'iphone13promax']",[],https://twitter.com/webjoho/status/1502828911709016065,False,,0,,,,,,,,[],,,,
1502828861591064577,1502828861591064577,2022-03-13 05:08:16 Russia TZ 2 Standard Time,2022-03-13,05:08:16,+0300,1434143860066701321,blancclinic_d,ゆうな🤍100%フォロバ🤍ブランクリニック紹介,,#iPhone13 #iPhone12 一括購入なら絶対 #楽天モバイル ！ 元々最安値なのに今20000円オフクーポンが出てるよ🌟 docomo、ソフトバンク、au派の人も要チェック！  13も容量によって在庫あるよ〜❕  https://t.co/LLDd3ivpMB,ja,[],['https://a.r10.to/hwK980'],[],0,0,0,"['iphone13', 'iphone12', '楽天モバイル']",[],https://twitter.com/blancclinic_d/status/1502828861591064577,False,,0,,,,,,,,[],,,,
1502828170105532418,1502828170105532418,2022-03-13 05:05:31 Russia TZ 2 Standard Time,2022-03-13,05:05:31,+0300,1427076790573543431,xdeaddark,chelsii🤍,,Yesssss new phone day 💕.     #iPhone13 #pinkiphone  https://t.co/lRQPzNtNu1,en,[],[],['https://pbs.twimg.com/media/FNseP-5VgAAQUFk.jpg'],0,0,0,"['iphone13', 'pinkiphone']",[],https://twitter.com/xdeaddark/status/1502828170105532418,False,,1,https://pbs.twimg.com/media/FNseP-5VgAAQUFk.jpg,,,,,,,[],,,,
1502620371971112960,1502620371971112960,2022-03-12 15:19:48 Russia TZ 2 Standard Time,2022-03-12,15:19:48,+0300,1375711960210108416,2momoyu9_9,なぴ,,メリージェニー merry jenny 予約  ぷかぷかうさぎiPhoneケース  #iphone13 ケース カバー #ミッフィー miffy 最新 ディックブルーナ グッズ スマホケース  リンク ⏩️ [楽天]  https://t.co/87wrNJYzQR #RakutenBookmark  https://t.co/OBcml3stGI,ja,[],['https://a.r10.to/hNVhZY'],['https://pbs.twimg.com/media/FNphQ_aakAABGNN.jpg'],0,0,0,"['iphone13', 'ミッフィー', 'rakutenbookmark']",[],https://twitter.com/2momoyu9_9/status/1502620371971112960,False,,1,https://pbs.twimg.com/media/FNphQ_aakAABGNN.jpg,,,,,,,[],,,,
1502619169686179845,1502619169686179845,2022-03-12 15:15:02 Russia TZ 2 Standard Time,2022-03-12,15:15:02,+0300,399436346,artscase,ArtsCase,,My Butterflies and Flowers by Julia Grifol for iPhone 13 pro | ArtsCase #ArtsMakers #ArtsCase #art #phonecases #iphonecases #iphone13 #galaxys21 #apple #samsung  https://t.co/qzxxwSD2ZI,en,[],['https://www.artscase.com/product/cases/iphone-13-pro-cases-strongfit-my-butterflies-and-flowers-julia-grifol?utm_source=twitter&utm_medium=social&utm_campaign=tweet'],[],0,0,1,"['artsmakers', 'artscase', 'art', 'phonecases', 'iphonecases', 'iphone13', 'galaxys21', 'apple', 'samsung']",[],https://twitter.com/ArtsCase/status/1502619169686179845,False,,0,,,,,,,,[],,,,
1502619082331459588,1502619082331459588,2022-03-12 15:14:41 Russia TZ 2 Standard Time,2022-03-12,15:14:41,+0300,227119672,unknownissue,John S,,I entered @skinit's #iPhone13 Giveaway for a chance to win a BRAND NEW iPhone 13 &amp; case! #SkinitMade  https://t.co/0VpgUvADQ9,en,"[{'screen_name': 'skinit', 'name': 'skinit', 'id': '15102725'}]",['https://www.rafflecopter.com/rafl/display/2199e2af38/'],[],0,0,0,"['iphone13', 'skinitmade']",[],https://twitter.com/unknownissue/status/1502619082331459588,False,,0,,,,,,,,[],,,,
1502618063963029507,1502618063963029507,2022-03-12 15:10:38 Russia TZ 2 Standard Time,2022-03-12,15:10:38,+0300,1495837122632110081,hotwheels07852,悪魔ちゃん😈Amazon情報局,,#Amazon  ✅予約受付中✅  #Apple  #iPhone13 mini (256 GB) -  #グリーン   ✅SIMフリー 5G対応   https://t.co/HHiXAOtkhP,ja,[],['https://amzn.to/3CQq09j'],[],0,0,0,"['amazon', 'apple', 'iphone13', 'グリーン']",[],https://twitter.com/HotWheels07852/status/1502618063963029507,False,,0,,,,,,,,[],,,,
1502615615965908999,1502615615965908999,2022-03-12 15:00:54 Russia TZ 2 Standard Time,2022-03-12,15:00:54,+0300,1330356805625466880,minnadoga,編集者📕iPhoneで作ろうビジネス動画の教科書,,みなさーん。 明石にお越しくださいませ〜ふわっふわのあかし焼き 旬のおさかな 明石には、うんまい、がいっぱいですよー  ＃iPhone13 ＃シネマティック ＃iPhoneで作ろうビジネス動画の教科書  https://t.co/zAXdtjyKkB,ja,[],[],[],0,0,2,"['iphone13', 'シネマティック', 'iphoneで作ろうビジネス動画の教科書']",[],https://twitter.com/minnadoga/status/1502615615965908999,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1502615581237051393/pu/img/B-_5UYhe_LZpzB8W.jpg,,,,,,,[],,,,
1502615390370910212,1502615390370910212,2022-03-12 15:00:00 Russia TZ 2 Standard Time,2022-03-12,15:00:00,+0300,1044873307428917248,mystoreme,ماي ستور,,iPhone 13 &amp; iPhone 13 mini  كاميرات متطورة للغاية، لصور مذهلة بكل بساطة 🤩  #iPhone13    https://t.co/vR5rkPOqXk  https://t.co/69tGGHe2ti,ar,[],['https://mystore.sa/3kgiixd'],['https://pbs.twimg.com/media/FNpcvBvXoAIXlNv.jpg'],0,1,1,['iphone13'],[],https://twitter.com/myStoreME/status/1502615390370910212,False,,1,https://pbs.twimg.com/media/FNpcvBvXoAIXlNv.jpg,,,,,,,[],,,,
1502615027588775944,1502615027588775944,2022-03-12 14:58:34 Russia TZ 2 Standard Time,2022-03-12,14:58:34,+0300,142324679,andhravilasnews,Andhravilas,,"Punjab CM-designate withdraws security of 122 ex-MLAs  https://t.co/4xW84hLe3C #KCR #Breakingnews #Indiapolitics #AndhraPolitics #NewsFeed #BheemlaNaik #Iphone13 #coronaviruspandemic   Chandigarh, March 12 - In an obvious message against VIP culture, Punjab Chief Minister-desig…",en,[],['https://ift.tt/K0NAubj'],[],0,0,0,"['kcr', 'breakingnews', 'indiapolitics', 'andhrapolitics', 'newsfeed', 'bheemlanaik', 'iphone13', 'coronaviruspandemic']",[],https://twitter.com/Andhravilasnews/status/1502615027588775944,False,,0,,,,,,,,[],,,,
1502612501703311364,1502612501703311364,2022-03-12 14:48:32 Russia TZ 2 Standard Time,2022-03-12,14:48:32,+0300,169560403,gbrotiniyt,Giulio Brotini,,iPhone SE  2022 FA SCHIFO ma...  https://t.co/zL577z2cXX via @YouTube #Apple #AppleEvent #iPhone13 #iPadAir5 #iPhoneSE3 #iPhone13mini #iPhoneSE #iPhone #iphone14 #AppleStore #iOS16  https://t.co/Z4PTK4wlec,it,"[{'screen_name': 'youtube', 'name': 'youtube', 'id': '10228272'}]",['https://youtu.be/2w1Zp4QHV38'],['https://pbs.twimg.com/media/FNpZ72QXwAEY2xz.jpg'],0,0,7,"['apple', 'appleevent', 'iphone13', 'ipadair5', 'iphonese3', 'iphone13mini', 'iphonese', 'iphone', 'iphone14', 'applestore', 'ios16']",[],https://twitter.com/gbrotiniyt/status/1502612501703311364,False,,1,https://pbs.twimg.com/media/FNpZ72QXwAEY2xz.jpg,,,,,,,[],,,,
1502612365807788040,1502612365807788040,2022-03-12 14:47:59 Russia TZ 2 Standard Time,2022-03-12,14:47:59,+0300,2906936365,kids_toy_statio,りおん,,禿のスマホデビューは、契約者2名義（夫婦）でそれぞれ同一使用者（子供）を使うと使用者の超過エラーでますかね。 #mnp #iPhone13,ja,[],[],[],1,0,0,"['mnp', 'iphone13']",[],https://twitter.com/kids_toy_statio/status/1502612365807788040,False,,0,,,,,,,,[],,,,
1502611315893833728,1502611315893833728,2022-03-12 14:43:49 Russia TZ 2 Standard Time,2022-03-12,14:43:49,+0300,1377186016751099921,2021_0331,定価予約・入荷情報,,《Amazon》  iPhoneSE 第3世代 iPhone 13 、Pro、ProMax 新色 iPad Air 第5世代  Apple 予約  https://t.co/h1Mj6aMsft #iPhoneSE3 #iPhone13 #iPhone,ja,[],['https://amzn.to/36a3lIK'],[],0,0,0,"['iphonese3', 'iphone13', 'iphone']",[],https://twitter.com/2021_0331/status/1502611315893833728,False,,0,,,,,,,,[],,,,
1502610889337233414,1502610889337233414,2022-03-12 14:42:07 Russia TZ 2 Standard Time,2022-03-12,14:42:07,+0300,1495837122632110081,hotwheels07852,悪魔ちゃん😈Amazon情報局,, https://t.co/LpnMjEPvBy  #Apple  #iPhone13 (256 GB) -  #グリーン   ✅SIMフリー 5G対応,ja,[],['https://amzn.to/3CzmyzD'],[],0,0,0,"['apple', 'iphone13', 'グリーン']",[],https://twitter.com/HotWheels07852/status/1502610889337233414,False,,0,,,,,,,,[],,,,
1502609116363386884,1502609116363386884,2022-03-12 14:35:05 Russia TZ 2 Standard Time,2022-03-12,14:35:05,+0300,1449342923150020619,haruto_kari,はると(仮),,まさやハウスさんの方でまたまた声優させて頂きました😌輩系の役が板に付いてきました(ぇ  #iPhone13　#スマホ　#携帯　#Android　#携帯ショップあるある,ja,[],[],[],1,2,10,"['iphone13', 'スマホ', '携帯', 'android', '携帯ショップあるある']",[],https://twitter.com/haruto_kari/status/1502609116363386884,False,https://twitter.com/masayahouse/status/1502600571962138624,0,,,,,,,,[],,,,
1502825572950593542,1502825572950593542,2022-03-13 04:55:12 Russia TZ 2 Standard Time,2022-03-13,04:55:12,+0300,1097374960119496706,mobilestation_,モバイルステーション【公式】,,"今話題の!スマホガラスコーティング！ 9Hの高度で画面を守る!!今なら3,300円から各店で受付してます。 手続時間15分でスマホを守りましょう！ #スマホ #ガラスコーティング #GPOWER #コーティング #iPhone13         https://t.co/gkMSwny0cj",ja,[],['https://ift.tt/681Icqf'],[],0,0,0,"['スマホ', 'ガラスコーティング', 'gpower', 'コーティング', 'iphone13']",[],https://twitter.com/mobilestation_/status/1502825572950593542,False,,0,,,,,,,,[],,,,
1502824958724276226,1502824958724276226,2022-03-13 04:52:45 Russia TZ 2 Standard Time,2022-03-13,04:52:45,+0300,1455184138198159360,iphoneanken,紹介屋 MNP,,【MNP案件】  キャリア:ドコモ iPhone 13 案件 一括 関東 本日、日曜日 行ける方。  希望者DMへ  #ケーコジ　 #MNP #docomo  #iPhone13 #関東,ja,[],[],[],0,0,0,"['ケーコジ', 'mnp', 'docomo', 'iphone13', '関東']",[],https://twitter.com/iphoneanken/status/1502824958724276226,False,,0,,,,,,,,[],,,,
1502824255339196418,1502824255339196418,2022-03-13 04:49:58 Russia TZ 2 Standard Time,2022-03-13,04:49:58,+0300,1285519718737014785,viruszv,virus,,Cómprenme mi Xbox y mi monitor! 🙂 #xbox #pene #pobre #iphone13 #jelty,es,[],[],[],1,0,2,"['xbox', 'pene', 'pobre', 'iphone13', 'jelty']",[],https://twitter.com/Viruszv/status/1502824255339196418,False,,0,,,,,,,,[],,,,
1502824252487376900,1502824252487376900,2022-03-13 04:49:57 Russia TZ 2 Standard Time,2022-03-13,04:49:57,+0300,1455184138198159360,iphoneanken,紹介屋 MNP,,【MNP案件】  キャリア:ドコモ iPhone 13 案件  関東 本日、日曜日 行ける方。  希望者DMへ  #ケーコジ　 #MNP #docomo  #iPhone13 #関東,ja,[],[],[],0,0,0,"['ケーコジ', 'mnp', 'docomo', 'iphone13', '関東']",[],https://twitter.com/iphoneanken/status/1502824252487376900,False,,0,,,,,,,,[],,,,
1502822551059238915,1502822551059238915,2022-03-13 04:43:11 Russia TZ 2 Standard Time,2022-03-13,04:43:11,+0300,154735207,keitaijohokyoku,携帯情報.コム@最新スマホの情報などを掲載中,,ソフトバンク 乗り換え iPhone13mini 256GB MNP 一括 1円 0円ではないが 回線契約なしでも7万円以上値引き  https://t.co/12wUkAr9rZ #MNP  #一括1円  #一括0円 #iPhone13  #iPhone13mini,ja,[],['https://keitaijoho.com/archives/53649/'],[],0,0,0,"['mnp', '一括1円', '一括0円', 'iphone13', 'iphone13mini']",[],https://twitter.com/keitaijohokyoku/status/1502822551059238915,False,,0,,,,,,,,[],,,,
1502822284687339520,1502822284687339520,2022-03-13 04:42:08 Russia TZ 2 Standard Time,2022-03-13,04:42:08,+0300,154735207,keitaijohokyoku,携帯情報.コム@最新スマホの情報などを掲載中,,ノジマ iPhone12 iPhone13 MNP 一括1円の情報 クーポン メルマガ登録で素早くお得情報をGET  https://t.co/6kOZYkOztq #MNP #iPhone12 #iPhone13 #一括 #一括1円  #クーポン,ja,[],['https://keitaijoho.com/archives/53286/'],[],0,1,0,"['mnp', 'iphone12', 'iphone13', '一括', '一括1円', 'クーポン']",[],https://twitter.com/keitaijohokyoku/status/1502822284687339520,False,,0,,,,,,,,[],,,,
1502818792174342145,1502818792174342145,2022-03-13 04:28:15 Russia TZ 2 Standard Time,2022-03-13,04:28:15,+0300,1456910935759945728,ne_ne0112,ねね🐰相互フォロー100%💞,,Apple iPhone 13 mini (512 GB) - グリーン SIMフリー 5G対応 予約きたよー🎉🎉  Amazon📲 ⏩ https://t.co/4kJo0hv4Ns  iPhone一覧🍎 ⏩ https://t.co/wWyokITDps  #Amazonタイムセール祭り  #AppleEvent  #iPhone13 iPadAir5  iPhoneSE  AppleiPadAir  🔻ここから予約できるよー！🔻,ja,[],"['http://amzn.to/3t546vx', 'http://amzn.to/3w1KZVc']",[],0,3,0,"['amazonタイムセール祭り', 'appleevent', 'iphone13']",[],https://twitter.com/ne_ne0112/status/1502818792174342145,False,,0,,,,,,,,[],,,,
1502815959232684033,1502815959232684033,2022-03-13 04:17:00 Russia TZ 2 Standard Time,2022-03-13,04:17:00,+0300,118896789,mobile_one1,mobile-one八事店,,【3月13日】iPhone13/Pro/ProMax キャンペーンあり！ 複数台ご契約の方、もっとおトク！  詳細は電話にてお問い合わせ下さい！ ★★★ 052-918-2235 ★★★ #愛知 #名古屋 #MNP #iPhone13  #iPhone13Pro #iPhone13ProMax,ja,[],[],[],0,0,1,"['愛知', '名古屋', 'mnp', 'iphone13', 'iphone13pro', 'iphone13promax']",[],https://twitter.com/mobile_one1/status/1502815959232684033,False,,0,,,,,,,,[],,,,
1502811883963035648,1502811883963035648,2022-03-13 04:00:48 Russia TZ 2 Standard Time,2022-03-13,04:00:48,+0300,466046340,auminamirinkan,auショップ南林間,,iPhone最新モデル 予約受付大好評受付中!/ ぜひ当店でご予約ください #iPhone13 #iPhone13mini #iPhone13Pro #iPhone13ProMax 当店のWEB予約サイトはこちら↓  https://online-yoyaku.a,ja,[],[],[],0,0,1,"['iphone13', 'iphone13mini', 'iphone13pro', 'iphone13promax']",[],https://twitter.com/auminamirinkan/status/1502811883963035648,False,,0,,,,,,,,[],,,,
1502607133095100417,1502607133095100417,2022-03-12 14:27:12 Russia TZ 2 Standard Time,2022-03-12,14:27:12,+0300,1375711960210108416,2momoyu9_9,なぴ,,20000円OFFクーポン配布中  iPhone 13 128GB simフリー 国内正規品 Apple 本体 端末 新品 全色あります！  回線セット 楽天モバイル  #iPhone13 グリーン 新色 #iPhone13green 予約 最新  リンク ⏩️ [楽天]  https://t.co/kVF1rvqb2E #RakutenBookmark  https://t.co/MYYThxnfpM,ja,[],['https://a.r10.to/hMi1ff'],['https://pbs.twimg.com/media/FNpVOTaagAU7ISJ.png'],0,0,0,"['iphone13', 'iphone13green', 'rakutenbookmark']",[],https://twitter.com/2momoyu9_9/status/1502607133095100417,False,,1,https://pbs.twimg.com/media/FNpVOTaagAU7ISJ.png,,,,,,,[],,,,
1502606937996750850,1502606937996750850,2022-03-12 14:26:25 Russia TZ 2 Standard Time,2022-03-12,14:26:25,+0300,1483671727,bomberkmt,kmt_jack3,,本日4年9ヶ月ぶりに機種変 この間の進歩ヤバいなw 操作性が全然ちゃうし でもデザインの一部は昔に戻ってたり 密かにカメラが楽しみ #スマホ機種変 #iPhone13  https://t.co/3uZs4B3SFY,ja,[],[],['https://pbs.twimg.com/media/FNpVC1dVEAsRcAP.jpg'],0,0,0,"['スマホ機種変', 'iphone13']",[],https://twitter.com/bomberkmt/status/1502606937996750850,False,,1,https://pbs.twimg.com/media/FNpVC1dVEAsRcAP.jpg,,,,,,,[],,,,
1502606295656013829,1502606295656013829,2022-03-12 14:23:52 Russia TZ 2 Standard Time,2022-03-12,14:23:52,+0300,154735207,keitaijohokyoku,携帯情報.コム@最新スマホの情報などを掲載中,,ドコモのiPhone12 MNP一括1円ってやばく無い？ #MNP  #iPhone12 #一括1円 #iPhone13  https://t.co/PqSHNXlltB,ja,[],['https://keitaijoho.com/archives/52940/'],[],0,0,0,"['mnp', 'iphone12', '一括1円', 'iphone13']",[],https://twitter.com/keitaijohokyoku/status/1502606295656013829,False,,0,,,,,,,,[],,,,
1502605166448549889,1502605166448549889,2022-03-12 14:19:23 Russia TZ 2 Standard Time,2022-03-12,14:19:23,+0300,1024655336488067074,gittyu74ri,秋男,,①#iPhone13 128G #心臓ドバドバ @DbDMobile_JP,und,"[{'screen_name': 'dbdmobile_jp', 'name': '【公式】dead by daylight mobile - netease', 'id': '1409708499437645826'}]",[],[],0,0,0,"['iphone13', '心臓ドバドバ']",[],https://twitter.com/gittyu74ri/status/1502605166448549889,False,https://twitter.com/chuntk4/status/1501800153166266368,0,,,,,,,,[],,,,
1502604590302171137,1502604590302171137,2022-03-12 14:17:06 Russia TZ 2 Standard Time,2022-03-12,14:17:06,+0300,2762383159,ytaro777com,赤ちゃんฅ•ω•ฅﾆｬﾆｬｰﾝ✧,,まだいけるよー！  #AppleEvent #Apple #iPhone13 #iPhone13Pro #iPhone13Green #楽天モバイル,ja,[],[],[],0,0,1,"['appleevent', 'apple', 'iphone13', 'iphone13pro', 'iphone13green', '楽天モバイル']",[],https://twitter.com/Ytaro777Com/status/1502604590302171137,False,https://twitter.com/ytaro777com/status/1502451796014366720,0,,,,,,,,[],,,,
1502604265378164738,1502604265378164738,2022-03-12 14:15:48 Russia TZ 2 Standard Time,2022-03-12,14:15:48,+0300,1005518608812797952,asimov_0531,やなぎさん/もふさん❖鞄鯖,,iPhone13買うつもり無かったけどグリーンめっちゃ具合良い 実物の色味見たい  でも14まで待ちたいんよなぁ····· #iPhone13,ja,[],[],[],1,0,0,['iphone13'],[],https://twitter.com/Asimov_0531/status/1502604265378164738,False,,0,,,,,,,,[],,,,
1502604067977236483,1502604067977236483,2022-03-12 14:15:01 Russia TZ 2 Standard Time,2022-03-12,14:15:01,+0300,399436346,artscase,ArtsCase,,Urban Jungle White by Heather Dutton for iPhone 13 pro | ArtsCase #ArtsMakers #ArtsCase #art #phonecases #iphonecases #iphone13 #galaxys21 #apple #samsung  https://t.co/GmF0aLYFno,en,[],['https://www.artscase.com/product/cases/iphone-13-pro-cases-strongfit-urban-jungle-white-heather-dutton?utm_source=twitter&utm_medium=social&utm_campaign=tweet'],[],0,0,1,"['artsmakers', 'artscase', 'art', 'phonecases', 'iphonecases', 'iphone13', 'galaxys21', 'apple', 'samsung']",[],https://twitter.com/ArtsCase/status/1502604067977236483,False,,0,,,,,,,,[],,,,
1502602682871484419,1502602682871484419,2022-03-12 14:09:31 Russia TZ 2 Standard Time,2022-03-12,14:09:31,+0300,1530583362,nbttech,NBTtech,,"आपको भी चाहिए ग्रीन कलर का iPhone 13, 14950 रुपये के डिस्काउंट के साथ खरीदने का मौका   https://t.co/5e5ViiazpJ  #iPhone13 #iPhone13OfferPrice #iPhone13GreenColour  https://t.co/WN9mT3dehX",hi,[],['https://navbharattimes.indiatimes.com/tech/gadgets-news/apple-iphone-13-green-colour-pre-orders-starts-with-bumper-offers/articleshow/90164498.cms'],['https://pbs.twimg.com/media/FNpRK0waIAIKCT_.jpg'],0,2,2,"['iphone13', 'iphone13offerprice', 'iphone13greencolour']",[],https://twitter.com/NbtTech/status/1502602682871484419,False,,1,https://pbs.twimg.com/media/FNpRK0waIAIKCT_.jpg,,,,,,,[],,,,
1502602134868881410,1502602134868881410,2022-03-12 14:07:20 Russia TZ 2 Standard Time,2022-03-12,14:07:20,+0300,1293533363052003328,happy_pokochan,ぽこちゃん,,新型 #iphone &amp; #ipad の予約始まったよ♪  🔽Amazon  https://t.co/jxTsjaWY6c  #iPhoneSE3  #iPadAir5  #iPhone13mini  #iPhone13,ja,[],['https://amzn.to/3J9P0uf'],[],0,1,3,"['iphone', 'ipad', 'iphonese3', 'ipadair5', 'iphone13mini', 'iphone13']",[],https://twitter.com/happy_pokochan/status/1502602134868881410,False,,0,,,,,,,,[],,,,
1502600448280305672,1502600448280305672,2022-03-12 14:00:38 Russia TZ 2 Standard Time,2022-03-12,14:00:38,+0300,3306434628,yourcreategoods,創作グッズ・ネップリ・通販アリうさ★スマホケース等,,どこまでも続きそうな青空と真っすぐな瞳の女の子が素敵な #イラスト を描くみふる（@mifulu）氏のグッズが当店で絶賛発売中！ #iPhoneケース は最新 #iPhone13 シリーズにも対応可能です♪ #ネップリ なら150円～  https://t.co/Y3FqFGDKsW,ja,"[{'screen_name': 'mifulu', 'name': 'みふる', 'id': '105155803'}]",['https://twitter.com/yourcreategoods/status/1491265649028792321?s=20&t=xorVDWx6w6a7jTbAEJ7-sQ'],[],0,0,2,"['イラスト', 'iphoneケース', 'iphone13', 'ネップリ']",[],https://twitter.com/yourcreategoods/status/1502600448280305672,False,https://twitter.com/yourcreategoods/status/1491265649028792321?s=20&t=xorVDWx6w6a7jTbAEJ7-sQ,0,,,,,,,,[],,,,
1502600294542319623,1502600294542319623,2022-03-12 14:00:01 Russia TZ 2 Standard Time,2022-03-12,14:00:01,+0300,399436346,artscase,ArtsCase,,Woman in a hat by Martina for Galaxy S21 ultra | ArtsCase #ArtsMakers #ArtsCase #art #phonecases #iphonecases #iphone13 #galaxys21 #apple #samsung  https://t.co/Hl0MK1N5m7,en,[],['https://www.artscase.com/product/cases/galaxy-s21-ultra-cases-strongfit-woman-in-a-hat-martina?utm_source=twitter&utm_medium=social&utm_campaign=tweet'],[],0,0,1,"['artsmakers', 'artscase', 'art', 'phonecases', 'iphonecases', 'iphone13', 'galaxys21', 'apple', 'samsung']",[],https://twitter.com/ArtsCase/status/1502600294542319623,False,,0,,,,,,,,[],,,,
1502600292587634692,1502600292587634692,2022-03-12 14:00:01 Russia TZ 2 Standard Time,2022-03-12,14:00:01,+0300,2979181050,ttbbankofficial,ttb bank,,📱ช้อป #iPhone13 คุ้มกว่าใคร รับเครดิตเงินคืน ที่ #AIS และ #TRUE  ✨รับเครดิตเงินคืน 3%  ✨รับเครดิตเงินคืนสูงสุด 20%  เงื่อนไขตามที่ธนาคารกำหนด   คลิก👇  https://t.co/2faqM1Xl4t  ห้ามพลาด! รวมโปรโมชันเด็ด ๆ จากบัตรเครดิต ทีทีบี  https://t.co/NjvCVfpDoR  #ttb #MakeREALChange  https://t.co/WZp2263R2M,th,[],"['https://www.ttbbank.com/fb/telco-jan22', 'https://www.ttbbank.com/th/promotion/credit-card-all']",['https://pbs.twimg.com/media/FNkBZujUcAMjuWc.jpg'],0,0,6,"['iphone13', 'ais', 'true', 'ttb', 'makerealchange']",[],https://twitter.com/ttbbankofficial/status/1502600292587634692,False,,1,https://pbs.twimg.com/media/FNkBZujUcAMjuWc.jpg,,,,,,,[],,,,
1502600288372469761,1502600288372469761,2022-03-12 14:00:00 Russia TZ 2 Standard Time,2022-03-12,14:00:00,+0300,190023905,jcsatanas, jcsatanas.fr,,"#BONPLAN #PROMO  Apple Watch Series 7, AirPods Pro, coques et verres trempés pour iPhone, coques et bracelets Apple Watch, chargeurs Power Delivery, câbles MFI, écouteurs Bluetooth  #iPhone13 #iPhone13Pro #AppleWatch #AirPodsPro    #jcsatanas    https://t.co/mgI2dmKEgt  https://t.co/YlJ0iaSN91",fr,[],['https://jcsatanas.fr/bons-plans-et-promos-du-jour/'],['https://pbs.twimg.com/media/FNpGegGXEAIBPDA.jpg'],0,1,0,"['bonplan', 'promo', 'iphone13', 'iphone13pro', 'applewatch', 'airpodspro', 'jcsatanas']",[],https://twitter.com/jcsatanas/status/1502600288372469761,False,,1,https://pbs.twimg.com/media/FNpGegGXEAIBPDA.jpg,,,,,,,[],,,,
1502599472244658179,1502599472244658179,2022-03-12 13:56:45 Russia TZ 2 Standard Time,2022-03-12,13:56:45,+0300,1495837122632110081,hotwheels07852,悪魔ちゃん😈Amazon情報局,,#Apple  #iPhone13 mini (256 GB)  #グリーン  SIMフリー 5G対応   https://t.co/X2tYrixmBf,ja,[],['https://amzn.to/3q0XHzs'],[],0,1,0,"['apple', 'iphone13', 'グリーン']",[],https://twitter.com/HotWheels07852/status/1502599472244658179,False,,0,,,,,,,,[],,,,
1502599078563176449,1502599078563176449,2022-03-12 13:55:11 Russia TZ 2 Standard Time,2022-03-12,13:55:11,+0300,273665708,khorumahmed,🟠©️ontinumental 🅱️ooks 📚,,#iPhone13 #LarsonGreen 🟢,und,[],[],[],0,0,0,"['iphone13', 'larsongreen']",[],https://twitter.com/khorumahmed/status/1502599078563176449,False,,0,,,,,,,,[],,,,
1502598912435056643,1502598912435056643,2022-03-12 13:54:32 Russia TZ 2 Standard Time,2022-03-12,13:54:32,+0300,948219040211746816,seiyasince1981,🍎セイヤのピースTV とサラリーマンとマネーゲーム,,iPhone13 miniもついに、、、  この続きは、チャンネル登録してまて。 こちらからどうぞ   https://t.co/XcRYgKbtBi  #一括一円　#一括0円 #iPhone13  https://t.co/d4xD0Kyyt5,ja,[],['https://youtube.com/user/drug203ify'],['https://pbs.twimg.com/media/FNpNvolVUAM8e0z.jpg'],0,0,0,"['一括一円', '一括0円', 'iphone13']",[],https://twitter.com/SeiyaSince1981/status/1502598912435056643,False,,1,https://pbs.twimg.com/media/FNpNvolVUAM8e0z.jpg,,,,,,,[],,,,
